Age_group,State,Gender,Year,Total
45-59,PUNJAB,Male,2002,216
45-59,PUNJAB,Male,2003,276
45-59,PUNJAB,Male,2004,312
45-59,PUNJAB,Male,2005,336
45-59,PUNJAB,Male,2006,372
45-59,PUNJAB,Male,2007,351
45-59,PUNJAB,Male,2008,390
45-59,PUNJAB,Male,2009,366
45-59,PUNJAB,Male,2010,381
45-59,PUNJAB,Male,2011,375
45-59,PUNJAB,Male,2012,375
45-59,RAJASTHAN,Female,2001,366
45-59,RAJASTHAN,Female,2002,441
45-59,RAJASTHAN,Female,2003,504
45-59,RAJASTHAN,Female,2004,525
45-59,RAJASTHAN,Female,2005,636
45-59,RAJASTHAN,Female,2006,558
45-59,RAJASTHAN,Female,2007,606
45-59,RAJASTHAN,Female,2008,690
45-59,RAJASTHAN,Female,2009,579
45-59,RAJASTHAN,Female,2010,663
45-59,RAJASTHAN,Female,2011,480
45-59,RAJASTHAN,Female,2012,573
45-59,RAJASTHAN,Male,2001,1089
45-59,RAJASTHAN,Male,2002,1326
45-59,RAJASTHAN,Male,2003,1350
45-59,RAJASTHAN,Male,2004,1497
45-59,RAJASTHAN,Male,2005,1728
45-59,RAJASTHAN,Male,2006,1887
45-59,RAJASTHAN,Male,2007,2115
45-59,RAJASTHAN,Male,2008,2244
45-59,RAJASTHAN,Male,2009,2175
45-59,RAJASTHAN,Male,2010,2214
45-59,RAJASTHAN,Male,2011,1917
45-59,RAJASTHAN,Male,2012,2277
45-59,SIKKIM,Female,2001,0
45-59,SIKKIM,Female,2002,15
45-59,SIKKIM,Female,2003,33
45-59,SIKKIM,Female,2004,45
45-59,SIKKIM,Female,2005,21
45-59,SIKKIM,Female,2006,3
45-59,SIKKIM,Female,2007,12
45-59,SIKKIM,Female,2008,39
45-59,SIKKIM,Female,2009,69
45-59,SIKKIM,Female,2010,30
45-59,SIKKIM,Female,2011,54
45-59,SIKKIM,Female,2012,27
45-59,SIKKIM,Male,2001,15
45-59,SIKKIM,Male,2002,33
45-59,SIKKIM,Male,2003,42
45-59,SIKKIM,Male,2004,37
45-59,SIKKIM,Male,2005,39
45-59,SIKKIM,Male,2006,42
45-59,SIKKIM,Male,2007,36
45-59,SIKKIM,Male,2008,195
45-59,SIKKIM,Male,2009,69
45-59,SIKKIM,Male,2010,90
45-59,SIKKIM,Male,2011,75
45-59,SIKKIM,Male,2012,60
45-59,TAMIL NADU,Female,2001,1974
45-59,TAMIL NADU,Female,2002,2035
45-59,TAMIL NADU,Female,2003,2778
45-59,TAMIL NADU,Female,2004,3063
45-59,TAMIL NADU,Female,2005,2769
45-59,TAMIL NADU,Female,2006,2610
45-59,TAMIL NADU,Female,2007,2754
45-59,TAMIL NADU,Female,2008,2892
45-59,TAMIL NADU,Female,2009,3057
45-59,TAMIL NADU,Female,2010,3087
45-59,TAMIL NADU,Female,2011,2478
45-59,TAMIL NADU,Female,2012,3342
45-59,TAMIL NADU,Male,2001,5019
45-59,TAMIL NADU,Male,2002,5388
45-59,TAMIL NADU,Male,2003,5523
45-59,TAMIL NADU,Male,2004,6510
45-59,TAMIL NADU,Male,2005,5901
45-59,TAMIL NADU,Male,2006,5805
45-59,TAMIL NADU,Male,2007,6711
45-59,TAMIL NADU,Male,2008,6942
45-59,TAMIL NADU,Male,2009,6747
45-59,TAMIL NADU,Male,2010,7737
45-59,TAMIL NADU,Male,2011,7215
45-59,TAMIL NADU,Male,2012,7953
45-59,TRIPURA,Female,2001,186
45-59,TRIPURA,Female,2002,114
45-59,TRIPURA,Female,2003,186
45-59,TRIPURA,Female,2004,60
45-59,TRIPURA,Female,2005,114
45-59,TRIPURA,Female,2006,102
45-59,TRIPURA,Female,2007,123
45-59,TRIPURA,Female,2008,153
45-59,TRIPURA,Female,2009,93
45-59,TRIPURA,Female,2010,147
45-59,TRIPURA,Female,2011,114
45-59,TRIPURA,Female,2012,111
45-59,TRIPURA,Male,2001,261
45-59,TRIPURA,Male,2002,306
45-59,TRIPURA,Male,2003,273
45-59,TRIPURA,Male,2004,231
45-59,TRIPURA,Male,2005,249
45-59,TRIPURA,Male,2006,234
45-59,TRIPURA,Male,2007,282
45-59,TRIPURA,Male,2008,267
45-59,TRIPURA,Male,2009,285
45-59,TRIPURA,Male,2010,273
45-59,TRIPURA,Male,2011,204
45-59,TRIPURA,Male,2012,336
45-59,UTTAR PRADESH,Female,2001,525
45-59,UTTAR PRADESH,Female,2002,720
45-59,UTTAR PRADESH,Female,2003,669
45-59,UTTAR PRADESH,Female,2004,552
45-59,UTTAR PRADESH,Female,2005,624
45-59,UTTAR PRADESH,Female,2006,360
45-59,UTTAR PRADESH,Female,2007,468
45-59,UTTAR PRADESH,Female,2008,453
45-59,UTTAR PRADESH,Female,2009,483
45-59,UTTAR PRADESH,Female,2010,516
45-59,UTTAR PRADESH,Female,2011,603
45-59,UTTAR PRADESH,Female,2012,654
45-59,UTTAR PRADESH,Male,2001,990
45-59,UTTAR PRADESH,Male,2002,1386
45-59,UTTAR PRADESH,Male,2003,1089
45-59,UTTAR PRADESH,Male,2004,1065
45-59,UTTAR PRADESH,Male,2005,1107
45-59,UTTAR PRADESH,Male,2006,828
45-59,UTTAR PRADESH,Male,2007,1395
45-59,UTTAR PRADESH,Male,2008,1257
45-59,UTTAR PRADESH,Male,2009,1254
45-59,UTTAR PRADESH,Male,2010,1041
45-59,UTTAR PRADESH,Male,2011,1554
45-59,UTTAR PRADESH,Male,2012,1722
45-59,UTTARAKHAND,Female,2001,30
45-59,UTTARAKHAND,Female,2002,45
45-59,UTTARAKHAND,Female,2003,42
45-59,UTTARAKHAND,Female,2004,30
45-59,UTTARAKHAND,Female,2005,27
45-59,UTTARAKHAND,Female,2006,39
45-59,UTTARAKHAND,Female,2007,24
45-59,UTTARAKHAND,Female,2008,24
45-59,UTTARAKHAND,Female,2009,45
45-59,UTTARAKHAND,Female,2010,27
45-59,UTTARAKHAND,Female,2011,30
45-59,UTTARAKHAND,Female,2012,36
45-59,UTTARAKHAND,Male,2001,126
45-59,UTTARAKHAND,Male,2002,96
45-59,UTTARAKHAND,Male,2003,165
45-59,UTTARAKHAND,Male,2004,63
45-59,UTTARAKHAND,Male,2005,87
45-59,UTTARAKHAND,Male,2006,117
45-59,UTTARAKHAND,Male,2007,42
45-59,UTTARAKHAND,Male,2008,60
45-59,UTTARAKHAND,Male,2009,171
45-59,UTTARAKHAND,Male,2010,87
45-59,UTTARAKHAND,Male,2011,102
45-59,UTTARAKHAND,Male,2012,141
45-59,WEST BENGAL,Female,2001,3510
45-59,WEST BENGAL,Female,2002,3252
45-59,WEST BENGAL,Female,2003,3573
45-59,WEST BENGAL,Female,2004,2748
45-59,WEST BENGAL,Female,2005,3534
45-59,WEST BENGAL,Female,2006,3702
45-59,WEST BENGAL,Female,2007,3039
45-59,WEST BENGAL,Female,2008,2706
45-59,WEST BENGAL,Female,2009,2652
45-59,WEST BENGAL,Female,2010,3693
45-59,WEST BENGAL,Female,2011,3483
45-59,WEST BENGAL,Female,2012,1075
45-59,WEST BENGAL,Male,2001,6138
45-59,WEST BENGAL,Male,2002,5133
45-59,WEST BENGAL,Male,2003,5310
45-59,WEST BENGAL,Male,2004,5727
45-59,WEST BENGAL,Male,2005,6024
45-59,WEST BENGAL,Male,2006,5679
45-59,WEST BENGAL,Male,2007,5820
45-59,WEST BENGAL,Male,2008,4779
45-59,WEST BENGAL,Male,2009,5940
45-59,WEST BENGAL,Male,2010,6912
45-59,WEST BENGAL,Male,2011,6888
45-59,WEST BENGAL,Male,2012,2020
60+,A & N ISLANDS,Female,2001,9
60+,A & N ISLANDS,Female,2002,9
60+,A & N ISLANDS,Female,2003,3
60+,A & N ISLANDS,Female,2004,3
60+,A & N ISLANDS,Female,2005,15
60+,A & N ISLANDS,Female,2006,6
60+,A & N ISLANDS,Female,2007,6
60+,A & N ISLANDS,Female,2008,12
60+,A & N ISLANDS,Female,2009,3
60+,A & N ISLANDS,Female,2010,9
60+,A & N ISLANDS,Female,2011,6
60+,A & N ISLANDS,Female,2012,12
60+,A & N ISLANDS,Male,2001,24
60+,A & N ISLANDS,Male,2002,39
60+,A & N ISLANDS,Male,2003,18
60+,A & N ISLANDS,Male,2004,27
60+,A & N ISLANDS,Male,2005,51
60+,A & N ISLANDS,Male,2006,36
60+,A & N ISLANDS,Male,2007,32
60+,A & N ISLANDS,Male,2008,41
60+,A & N ISLANDS,Male,2009,18
60+,A & N ISLANDS,Male,2010,54
60+,A & N ISLANDS,Male,2011,30
60+,A & N ISLANDS,Male,2012,30
60+,ANDHRA PRADESH,Female,2001,576
60+,ANDHRA PRADESH,Female,2002,699
60+,ANDHRA PRADESH,Female,2003,603
60+,ANDHRA PRADESH,Female,2004,930
60+,ANDHRA PRADESH,Female,2005,1257
60+,ANDHRA PRADESH,Female,2006,873
60+,ANDHRA PRADESH,Female,2007,1038
60+,ANDHRA PRADESH,Female,2008,880
60+,ANDHRA PRADESH,Female,2009,909
60+,ANDHRA PRADESH,Female,2010,1287
60+,ANDHRA PRADESH,Female,2011,936
60+,ANDHRA PRADESH,Female,2012,978
60+,ANDHRA PRADESH,Male,2001,1107
60+,ANDHRA PRADESH,Male,2002,1593
60+,ANDHRA PRADESH,Male,2003,1491
60+,ANDHRA PRADESH,Male,2004,2406
60+,ANDHRA PRADESH,Male,2005,2832
60+,ANDHRA PRADESH,Male,2006,2064
60+,ANDHRA PRADESH,Male,2007,2784
60+,ANDHRA PRADESH,Male,2008,2310
60+,ANDHRA PRADESH,Male,2009,2355
60+,ANDHRA PRADESH,Male,2010,2682
60+,ANDHRA PRADESH,Male,2011,2757
60+,ANDHRA PRADESH,Male,2012,2853
60+,ARUNACHAL PRADESH,Female,2001,0
60+,ARUNACHAL PRADESH,Female,2002,3
60+,ARUNACHAL PRADESH,Female,2003,0
60+,ARUNACHAL PRADESH,Female,2004,0
60+,ARUNACHAL PRADESH,Female,2005,3
60+,ARUNACHAL PRADESH,Female,2006,0
60+,ARUNACHAL PRADESH,Female,2007,0
60+,ARUNACHAL PRADESH,Female,2008,0
60+,ARUNACHAL PRADESH,Female,2009,0
60+,ARUNACHAL PRADESH,Female,2010,0
60+,ARUNACHAL PRADESH,Female,2011,3
60+,ARUNACHAL PRADESH,Female,2012,0
60+,ARUNACHAL PRADESH,Male,2001,3
60+,ARUNACHAL PRADESH,Male,2002,9
60+,ARUNACHAL PRADESH,Male,2003,6
60+,ARUNACHAL PRADESH,Male,2004,0
60+,ARUNACHAL PRADESH,Male,2005,12
60+,ARUNACHAL PRADESH,Male,2006,3
60+,ARUNACHAL PRADESH,Male,2007,9
60+,ARUNACHAL PRADESH,Male,2008,0
60+,ARUNACHAL PRADESH,Male,2009,0
60+,ARUNACHAL PRADESH,Male,2010,6
60+,ARUNACHAL PRADESH,Male,2011,9
60+,ARUNACHAL PRADESH,Male,2012,3
60+,ASSAM,Female,2001,48
60+,ASSAM,Female,2002,75
60+,ASSAM,Female,2003,102
60+,ASSAM,Female,2004,38
60+,ASSAM,Female,2005,54
60+,ASSAM,Female,2006,45
60+,ASSAM,Female,2007,105
60+,ASSAM,Female,2008,57
60+,ASSAM,Female,2009,78
60+,ASSAM,Female,2010,66
60+,ASSAM,Female,2011,39
60+,ASSAM,Female,2012,27
60+,ASSAM,Male,2001,183
60+,ASSAM,Male,2002,162
60+,ASSAM,Male,2003,175
60+,ASSAM,Male,2004,216
60+,ASSAM,Male,2005,198
60+,ASSAM,Male,2006,243
60+,ASSAM,Male,2007,204
60+,ASSAM,Male,2008,168
60+,ASSAM,Male,2009,189
60+,ASSAM,Male,2010,210
60+,ASSAM,Male,2011,135
60+,ASSAM,Male,2012,150
60+,BIHAR,Female,2001,24
60+,BIHAR,Female,2002,15
60+,BIHAR,Female,2003,12
60+,BIHAR,Female,2004,18
60+,BIHAR,Female,2005,21
60+,BIHAR,Female,2006,15
60+,BIHAR,Female,2007,69
60+,BIHAR,Female,2008,69
60+,BIHAR,Female,2009,33
60+,BIHAR,Female,2010,63
60+,BIHAR,Female,2011,42
60+,BIHAR,Female,2012,33
60+,BIHAR,Male,2001,48
60+,BIHAR,Male,2002,48
60+,BIHAR,Male,2003,36
60+,BIHAR,Male,2004,45
60+,BIHAR,Male,2005,42
60+,BIHAR,Male,2006,33
60+,BIHAR,Male,2007,84
60+,BIHAR,Male,2008,171
60+,BIHAR,Male,2009,66
60+,BIHAR,Male,2010,108
60+,BIHAR,Male,2011,87
60+,BIHAR,Male,2012,60
60+,CHANDIGARH,Female,2001,0
60+,CHANDIGARH,Female,2002,6
60+,CHANDIGARH,Female,2003,6
60+,CHANDIGARH,Female,2004,0
60+,CHANDIGARH,Female,2005,0
60+,CHANDIGARH,Female,2006,3
60+,CHANDIGARH,Female,2007,6
60+,CHANDIGARH,Female,2008,0
60+,CHANDIGARH,Female,2009,6
60+,CHANDIGARH,Female,2010,3
60+,CHANDIGARH,Female,2011,0
60+,CHANDIGARH,Female,2012,3
60+,CHANDIGARH,Male,2001,6
60+,CHANDIGARH,Male,2002,0
60+,CHANDIGARH,Male,2003,9
60+,CHANDIGARH,Male,2004,3
60+,CHANDIGARH,Male,2005,0
60+,CHANDIGARH,Male,2006,3
60+,CHANDIGARH,Male,2007,9
60+,CHANDIGARH,Male,2008,3
60+,CHANDIGARH,Male,2009,6
60+,CHANDIGARH,Male,2010,3
60+,CHANDIGARH,Male,2011,3
60+,CHANDIGARH,Male,2012,3
60+,CHHATTISGARH,Female,2001,273
60+,CHHATTISGARH,Female,2002,219
60+,CHHATTISGARH,Female,2003,195
60+,CHHATTISGARH,Female,2004,234
60+,CHHATTISGARH,Female,2005,261
60+,CHHATTISGARH,Female,2006,237
60+,CHHATTISGARH,Female,2007,255
60+,CHHATTISGARH,Female,2008,195
60+,CHHATTISGARH,Female,2009,306
60+,CHHATTISGARH,Female,2010,354
60+,CHHATTISGARH,Female,2011,423
60+,CHHATTISGARH,Female,2012,363
60+,CHHATTISGARH,Male,2001,858
60+,CHHATTISGARH,Male,2002,648
60+,CHHATTISGARH,Male,2003,633
60+,CHHATTISGARH,Male,2004,798
60+,CHHATTISGARH,Male,2005,699
60+,CHHATTISGARH,Male,2006,618
60+,CHHATTISGARH,Male,2007,960
60+,CHHATTISGARH,Male,2008,651
60+,CHHATTISGARH,Male,2009,1038
60+,CHHATTISGARH,Male,2010,1233
60+,CHHATTISGARH,Male,2011,1245
60+,CHHATTISGARH,Male,2012,942
60+,D & N HAVELI,Female,2001,0
60+,D & N HAVELI,Female,2002,6
60+,D & N HAVELI,Female,2003,0
60+,D & N HAVELI,Female,2004,3
60+,D & N HAVELI,Female,2005,3
60+,D & N HAVELI,Female,2006,6
60+,D & N HAVELI,Female,2007,3
60+,D & N HAVELI,Female,2008,3
60+,D & N HAVELI,Female,2009,21
60+,D & N HAVELI,Female,2010,0
60+,D & N HAVELI,Female,2011,3
60+,D & N HAVELI,Female,2012,9
60+,D & N HAVELI,Male,2001,24
60+,D & N HAVELI,Male,2002,15
60+,D & N HAVELI,Male,2003,15
60+,D & N HAVELI,Male,2004,9
60+,D & N HAVELI,Male,2005,18
60+,D & N HAVELI,Male,2006,21
60+,D & N HAVELI,Male,2007,24
60+,D & N HAVELI,Male,2008,3
60+,D & N HAVELI,Male,2009,6
60+,D & N HAVELI,Male,2010,15
60+,D & N HAVELI,Male,2011,3
60+,D & N HAVELI,Male,2012,9
60+,DAMAN & DIU,Female,2001,0
60+,DAMAN & DIU,Female,2002,0
60+,DAMAN & DIU,Female,2003,0
60+,DAMAN & DIU,Female,2004,0
60+,DAMAN & DIU,Female,2005,0
60+,DAMAN & DIU,Female,2006,0
60+,DAMAN & DIU,Female,2007,0
60+,DAMAN & DIU,Female,2008,9
60+,DAMAN & DIU,Female,2009,0
60+,DAMAN & DIU,Female,2010,0
60+,DAMAN & DIU,Female,2011,0
60+,DAMAN & DIU,Female,2012,0
60+,DAMAN & DIU,Male,2001,0
60+,DAMAN & DIU,Male,2002,3
60+,DAMAN & DIU,Male,2003,0
60+,DAMAN & DIU,Male,2004,0
60+,DAMAN & DIU,Male,2005,0
60+,DAMAN & DIU,Male,2006,3
60+,DAMAN & DIU,Male,2007,0
60+,DAMAN & DIU,Male,2008,0
60+,DAMAN & DIU,Male,2009,6
60+,DAMAN & DIU,Male,2010,0
60+,DAMAN & DIU,Male,2011,0
60+,DAMAN & DIU,Male,2012,0
60+,DELHI (UT),Female,2001,33
60+,DELHI (UT),Female,2002,12
60+,DELHI (UT),Female,2003,15
60+,DELHI (UT),Female,2004,48
60+,DELHI (UT),Female,2005,24
60+,DELHI (UT),Female,2006,15
60+,DELHI (UT),Female,2007,24
60+,DELHI (UT),Female,2008,9
60+,DELHI (UT),Female,2009,21
60+,DELHI (UT),Female,2010,26
60+,DELHI (UT),Female,2011,39
60+,DELHI (UT),Female,2012,38
60+,DELHI (UT),Male,2001,75
60+,DELHI (UT),Male,2002,48
60+,DELHI (UT),Male,2003,81
60+,DELHI (UT),Male,2004,60
60+,DELHI (UT),Male,2005,72
60+,DELHI (UT),Male,2006,69
60+,DELHI (UT),Male,2007,96
60+,DELHI (UT),Male,2008,75
60+,DELHI (UT),Male,2009,84
60+,DELHI (UT),Male,2010,141
60+,DELHI (UT),Male,2011,102
60+,DELHI (UT),Male,2012,108
60+,GOA,Female,2001,54
60+,GOA,Female,2002,18
60+,GOA,Female,2003,9
60+,GOA,Female,2004,18
60+,GOA,Female,2005,33
60+,GOA,Female,2006,33
60+,GOA,Female,2007,12
60+,GOA,Female,2008,33
60+,GOA,Female,2009,24
60+,GOA,Female,2010,48
60+,GOA,Female,2011,27
60+,GOA,Female,2012,42
60+,GOA,Male,2001,48
60+,GOA,Male,2002,51
60+,GOA,Male,2003,42
60+,GOA,Male,2004,21
60+,GOA,Male,2005,48
60+,GOA,Male,2006,39
60+,GOA,Male,2007,54
60+,GOA,Male,2008,41
60+,GOA,Male,2009,46
60+,GOA,Male,2010,63
60+,GOA,Male,2011,54
60+,GOA,Male,2012,48
60+,GUJARAT,Female,2001,420
60+,GUJARAT,Female,2002,315
60+,GUJARAT,Female,2003,477
60+,GUJARAT,Female,2004,320
60+,GUJARAT,Female,2005,357
60+,GUJARAT,Female,2006,366
60+,GUJARAT,Female,2007,477
60+,GUJARAT,Female,2008,497
60+,GUJARAT,Female,2009,531
60+,GUJARAT,Female,2010,474
60+,GUJARAT,Female,2011,510
60+,GUJARAT,Female,2012,456
60+,GUJARAT,Male,2001,408
60+,GUJARAT,Male,2002,435
60+,GUJARAT,Male,2003,534
60+,GUJARAT,Male,2004,540
60+,GUJARAT,Male,2005,576
60+,GUJARAT,Male,2006,612
60+,GUJARAT,Male,2007,642
60+,GUJARAT,Male,2008,753
60+,GUJARAT,Male,2009,744
60+,GUJARAT,Male,2010,789
60+,GUJARAT,Male,2011,765
60+,GUJARAT,Male,2012,858
60+,HARYANA,Female,2001,71
60+,HARYANA,Female,2002,51
60+,HARYANA,Female,2003,72
60+,HARYANA,Female,2004,69
60+,HARYANA,Female,2005,54
60+,HARYANA,Female,2006,87
60+,HARYANA,Female,2007,69
60+,HARYANA,Female,2008,87
60+,HARYANA,Female,2009,60
60+,HARYANA,Female,2010,82
60+,HARYANA,Female,2011,51
60+,HARYANA,Female,2012,102
60+,HARYANA,Male,2001,228
60+,HARYANA,Male,2002,255
60+,HARYANA,Male,2003,309
60+,HARYANA,Male,2004,315
60+,HARYANA,Male,2005,219
60+,HARYANA,Male,2006,276
60+,HARYANA,Male,2007,312
60+,HARYANA,Male,2008,432
60+,HARYANA,Male,2009,264
60+,HARYANA,Male,2010,366
60+,HARYANA,Male,2011,321
60+,HARYANA,Male,2012,384
60+,HIMACHAL PRADESH,Female,2001,15
60+,HIMACHAL PRADESH,Female,2002,6
60+,HIMACHAL PRADESH,Female,2003,6
60+,HIMACHAL PRADESH,Female,2004,12
60+,HIMACHAL PRADESH,Female,2005,9
60+,HIMACHAL PRADESH,Female,2006,24
60+,HIMACHAL PRADESH,Female,2007,45
60+,HIMACHAL PRADESH,Female,2008,54
60+,HIMACHAL PRADESH,Female,2009,54
60+,HIMACHAL PRADESH,Female,2010,33
60+,HIMACHAL PRADESH,Female,2011,33
60+,HIMACHAL PRADESH,Female,2012,45
60+,HIMACHAL PRADESH,Male,2001,27
60+,HIMACHAL PRADESH,Male,2002,18
60+,HIMACHAL PRADESH,Male,2003,44
60+,HIMACHAL PRADESH,Male,2004,54
60+,HIMACHAL PRADESH,Male,2005,45
60+,HIMACHAL PRADESH,Male,2006,63
60+,HIMACHAL PRADESH,Male,2007,84
60+,HIMACHAL PRADESH,Male,2008,120
60+,HIMACHAL PRADESH,Male,2009,105
60+,HIMACHAL PRADESH,Male,2010,75
60+,HIMACHAL PRADESH,Male,2011,96
60+,HIMACHAL PRADESH,Male,2012,123
60+,JAMMU & KASHMIR,Female,2001,9
60+,JAMMU & KASHMIR,Female,2002,0
60+,JAMMU & KASHMIR,Female,2003,9
60+,JAMMU & KASHMIR,Female,2004,0
60+,JAMMU & KASHMIR,Female,2005,9
60+,JAMMU & KASHMIR,Female,2006,0
60+,JAMMU & KASHMIR,Female,2007,6
60+,JAMMU & KASHMIR,Female,2008,0
60+,JAMMU & KASHMIR,Female,2009,18
60+,JAMMU & KASHMIR,Female,2010,3
60+,JAMMU & KASHMIR,Female,2011,3
60+,JAMMU & KASHMIR,Female,2012,96
60+,JAMMU & KASHMIR,Male,2001,33
60+,JAMMU & KASHMIR,Male,2002,11
60+,JAMMU & KASHMIR,Male,2003,12
60+,JAMMU & KASHMIR,Male,2004,0
60+,JAMMU & KASHMIR,Male,2005,12
60+,JAMMU & KASHMIR,Male,2006,17
60+,JAMMU & KASHMIR,Male,2007,24
60+,JAMMU & KASHMIR,Male,2008,45
60+,JAMMU & KASHMIR,Male,2009,45
60+,JAMMU & KASHMIR,Male,2010,21
60+,JAMMU & KASHMIR,Male,2011,23
60+,JAMMU & KASHMIR,Male,2012,60
60+,JHARKHAND,Female,2001,0
60+,JHARKHAND,Female,2002,0
60+,JHARKHAND,Female,2003,0
60+,JHARKHAND,Female,2004,0
60+,JHARKHAND,Female,2005,12
60+,JHARKHAND,Female,2006,12
60+,JHARKHAND,Female,2007,60
60+,JHARKHAND,Female,2008,21
60+,JHARKHAND,Female,2009,69
60+,JHARKHAND,Female,2010,72
60+,JHARKHAND,Female,2011,27
60+,JHARKHAND,Female,2012,24
60+,JHARKHAND,Male,2001,30
60+,JHARKHAND,Male,2002,33
60+,JHARKHAND,Male,2003,33
60+,JHARKHAND,Male,2004,33
60+,JHARKHAND,Male,2005,42
60+,JHARKHAND,Male,2006,66
60+,JHARKHAND,Male,2007,180
60+,JHARKHAND,Male,2008,117
60+,JHARKHAND,Male,2009,153
60+,JHARKHAND,Male,2010,34
60+,JHARKHAND,Male,2011,138
60+,JHARKHAND,Male,2012,159
60+,KARNATAKA,Female,2001,795
60+,KARNATAKA,Female,2002,1020
60+,KARNATAKA,Female,2003,927
60+,KARNATAKA,Female,2004,771
60+,KARNATAKA,Female,2005,816
60+,KARNATAKA,Female,2006,795
60+,KARNATAKA,Female,2007,822
60+,KARNATAKA,Female,2008,954
60+,KARNATAKA,Female,2009,1110
60+,KARNATAKA,Female,2010,1173
60+,KARNATAKA,Female,2011,936
60+,KARNATAKA,Female,2012,822
60+,KARNATAKA,Male,2001,2199
60+,KARNATAKA,Male,2002,2433
60+,KARNATAKA,Male,2003,2730
60+,KARNATAKA,Male,2004,2220
60+,KARNATAKA,Male,2005,2097
60+,KARNATAKA,Male,2006,2175
60+,KARNATAKA,Male,2007,2178
60+,KARNATAKA,Male,2008,2373
60+,KARNATAKA,Male,2009,2859
60+,KARNATAKA,Male,2010,2991
60+,KARNATAKA,Male,2011,2349
60+,KARNATAKA,Male,2012,2289
60+,KERALA,Female,2001,1437
60+,KERALA,Female,2002,1278
60+,KERALA,Female,2003,1467
60+,KERALA,Female,2004,1449
60+,KERALA,Female,2005,1398
60+,KERALA,Female,2006,1377
60+,KERALA,Female,2007,1179
60+,KERALA,Female,2008,1206
60+,KERALA,Female,2009,1347
60+,KERALA,Female,2010,1248
60+,KERALA,Female,2011,1170
60+,KERALA,Female,2012,1173
60+,KERALA,Male,2001,3864
60+,KERALA,Male,2002,4422
60+,KERALA,Male,2003,4311
60+,KERALA,Male,2004,3798
60+,KERALA,Male,2005,3660
60+,KERALA,Male,2006,3819
60+,KERALA,Male,2007,3303
60+,KERALA,Male,2008,3117
60+,KERALA,Male,2009,3216
60+,KERALA,Male,2010,3294
60+,KERALA,Male,2011,3441
60+,KERALA,Male,2012,3738
60+,LAKSHADWEEP,Female,2001,0
60+,LAKSHADWEEP,Female,2002,0
60+,LAKSHADWEEP,Female,2003,0
60+,LAKSHADWEEP,Female,2004,0
60+,LAKSHADWEEP,Female,2005,0
60+,LAKSHADWEEP,Female,2006,0
60+,LAKSHADWEEP,Female,2007,0
60+,LAKSHADWEEP,Female,2008,0
60+,LAKSHADWEEP,Female,2009,0
60+,LAKSHADWEEP,Female,2010,0
60+,LAKSHADWEEP,Female,2011,0
60+,LAKSHADWEEP,Female,2012,0
60+,LAKSHADWEEP,Male,2001,0
60+,LAKSHADWEEP,Male,2002,0
60+,LAKSHADWEEP,Male,2003,3
60+,LAKSHADWEEP,Male,2004,0
60+,LAKSHADWEEP,Male,2005,0
60+,LAKSHADWEEP,Male,2006,0
60+,LAKSHADWEEP,Male,2007,0
60+,LAKSHADWEEP,Male,2008,0
60+,LAKSHADWEEP,Male,2009,0
60+,LAKSHADWEEP,Male,2010,0
60+,LAKSHADWEEP,Male,2011,0
60+,LAKSHADWEEP,Male,2012,0
60+,MADHYA PRADESH,Female,2001,483
60+,MADHYA PRADESH,Female,2002,486
60+,MADHYA PRADESH,Female,2003,375
60+,MADHYA PRADESH,Female,2004,474
60+,MADHYA PRADESH,Female,2005,288
60+,MADHYA PRADESH,Female,2006,345
60+,MADHYA PRADESH,Female,2007,357
60+,MADHYA PRADESH,Female,2008,303
60+,MADHYA PRADESH,Female,2009,471
60+,MADHYA PRADESH,Female,2010,549
60+,MADHYA PRADESH,Female,2011,552
60+,MADHYA PRADESH,Female,2012,621
60+,MADHYA PRADESH,Male,2001,870
60+,MADHYA PRADESH,Male,2002,843
60+,MADHYA PRADESH,Male,2003,855
60+,MADHYA PRADESH,Male,2004,960
60+,MADHYA PRADESH,Male,2005,669
60+,MADHYA PRADESH,Male,2006,897
60+,MADHYA PRADESH,Male,2007,786
60+,MADHYA PRADESH,Male,2008,1146
60+,MADHYA PRADESH,Male,2009,1212
60+,MADHYA PRADESH,Male,2010,1272
60+,MADHYA PRADESH,Male,2011,1296
60+,MADHYA PRADESH,Male,2012,1494
60+,MAHARASHTRA,Female,2001,870
60+,MAHARASHTRA,Female,2002,918
60+,MAHARASHTRA,Female,2003,777
60+,MAHARASHTRA,Female,2004,813
60+,MAHARASHTRA,Female,2005,858
60+,MAHARASHTRA,Female,2006,975
60+,MAHARASHTRA,Female,2007,888
60+,MAHARASHTRA,Female,2008,870
60+,MAHARASHTRA,Female,2009,828
60+,MAHARASHTRA,Female,2010,903
60+,MAHARASHTRA,Female,2011,888
60+,MAHARASHTRA,Female,2012,921
60+,MAHARASHTRA,Male,2001,2391
60+,MAHARASHTRA,Male,2002,2895
60+,MAHARASHTRA,Male,2003,2376
60+,MAHARASHTRA,Male,2004,2580
60+,MAHARASHTRA,Male,2005,2757
60+,MAHARASHTRA,Male,2006,2958
60+,MAHARASHTRA,Male,2007,3069
60+,MAHARASHTRA,Male,2008,2502
60+,MAHARASHTRA,Male,2009,2880
60+,MAHARASHTRA,Male,2010,2967
60+,MAHARASHTRA,Male,2011,3165
60+,MAHARASHTRA,Male,2012,3174
60+,MANIPUR,Female,2001,0
